tweet_id	sentiment	content
1694814722	__sentiment__neutral	@kimberleymcleod I'm in Brighton and I work in the city - you?
1964645719	__sentiment__sadness	@Flossalini no panasonic charger.sorry
1753178035	__sentiment__happiness	Good Morning and Happy Mothers Day everyone
1752503825	__sentiment__happiness	Home. Tired. Phone then bed.   Good night tweeters, happy mothers day!
1753790888	__sentiment__relief	goin to watch some friends DVD's
1964623805	__sentiment__love	@NicoleApparatus no you can't. no you can't.   i'm just kidding. that was mean. i love you.
1966091481	__sentiment__worry	taking Willy to the specialist...poor dog! He has to get a CT scan cos he can't walk properly atm
1752087913	__sentiment__neutral	@Livefromthe225, goodnight
1963455206	__sentiment__love	@rockinbobyn That movie looks VERY cute, and funny. I never get to go to the movies.
1961465152	__sentiment__worry	Ever been to a restaurant with over 200 items on the menu?  Lunch decision shouldn't be this hard
1694881616	__sentiment__relief	Heading to the U of Utah hospital. Have a great day everyone
1694626678	__sentiment__worry	Tanya is jealous because I'm Mike's new favorite  It's because he tried to kiss me over the weekend....pictures to follow at 95sx.com
1694382624	__sentiment__happiness	Hey, Good Morning guys!!
1963236303	__sentiment__worry	Ugh! I wanna play dnd but i know i'm going to fail this final. I NEED to study
1753450219	__sentiment__happiness	Happy Mothers' Day to my mom, your mom, his mom and her mom! Woot woot.. moms rule!
1960497607	__sentiment__sadness	@Juicytots you getting a ton of spam mail into your inbox?? I am too.... driving me insane!!
1957529390	__sentiment__sadness	had my lip pierced for about 30 minutes.  and then it died.
1963408013	__sentiment__sadness	@mileycyrus sorryyy milerz that i can't vote i would love to vote but it doesn't works i'm sad  and very frustraded  :@ :@ --__--
1965518871	__sentiment__love	such a good day!! even though my so called friends did try to row away from me  but god i love em :p
1753535444	__sentiment__love	@taylor_dayne OMG!!! Yr like a goddess to me. Prove yr love &amp; love will lead u back are 2 of my fav old skool tracks  x
1962524361	__sentiment__fun	Yaaaaay Friday.... Oh wait....  I'm working TOMORROW
1752290939	__sentiment__love	Oh and PS. Since it is already 12:30, I should probably say &quot;Happy Mother's Day&quot; to my Mom and all the mothers out there!
1962474029	__sentiment__sadness	so fuckin tired. didn't get home till 5:30. work at bjs at 12:15
1694200452	__sentiment__neutral	out to play
1962108416	__sentiment__worry	Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035
1964807151	__sentiment__worry	@MrsNewlywed what happened? I missed 4 hours of updates
1753836641	__sentiment__happiness	@SusanCosmos @speakgirl Thx 4 sharing!
1695545673	__sentiment__love	hope your weekend was fabulous  do anything interesting?
1753116458	__sentiment__happiness	just put the brats to bed, now im chillin with noodle
1752873041	__sentiment__love	ugh my head, when will all the headaches stop. anyways, i love my life right now, i couldn't ask for anything more. i love being happy
1753550036	__sentiment__relief	Is still awake at 5AM but for way better reasons.  A fantastic night with fantastic people... and fantastic food!!
1753726950	__sentiment__love	@stephaniepratt I Love This Song lol, You're amazing Steph , xoxo
1753450074	__sentiment__neutral	@DatGuyScott better check YouTube
1958096366	__sentiment__surprise	@calvin141170 If it's any consolation I've had to abandon the back garden thanks to my super-reflective laptop screen
1961762972	__sentiment__worry	#followfriday @RoRuby although she doesnt consider me a sweetheart to
1957532930	__sentiment__worry	@QueenofScots67 this is a little sad and I know I am new but no one has ff me yet
1964332538	__sentiment__neutral	Fucking neighbors are slamming the door as a hobby. Good thing the middle class is dying and Ill rent forever!
1751394992	__sentiment__relief	Had a good end to a busy day and now I'm off to bed with a full belly of sushi
1695509957	__sentiment__neutral	@schwendigity You should see our floors before you make that offer.  Let me know if you don't receive a call soon.
1695547366	__sentiment__neutral	@MichelleBlanc I've been busy and chained to my laptop  I'll be at Webcom Wed afternoon, then likely Yul Blog. See you there?
1753549904	__sentiment__neutral	@misspleasure I'm on my way...!
1961172825	__sentiment__love	@tommcfly It's 12AM! @buonotomato, @bluejeriberry and I are still up, sending you as much tweets as we can! Philippines tour please?
1695803521	__sentiment__neutral	@Imkeepingup have your own style. it just might work.
1694240395	__sentiment__neutral	Vote Goal 10, help me win goal of the month  http://tinyurl.com/dlrcqk
1752353069	__sentiment__neutral	gonna head to bed then work, then moncton to see Jill
1696002034	__sentiment__happiness	Time to get educated  Hope you all are off for a great start on this Monday morning
1753434620	__sentiment__neutral	I'm not. If it looks like a legitimate profile, I'll counter-follow.  @leighgrace Are you picky about who you follow back? Why or why not?
1957002923	__sentiment__worry	My head hurts so bad I could scream!
1964809096	__sentiment__sadness	@Maxicatimus Miles from you   I'm in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.
1965725548	__sentiment__empty	Twitter stop being a dick and let me change my background image!  (imagine a shiny NHL ring in the background)
1960421383	__sentiment__sadness	If Hamilton gets a hockey team, I really think the name Hamilton should be in the team name. If not, I'll be sad.
1960620259	__sentiment__neutral	@LauRenxExCarter @PoloBandit he didn't come to school 2day
1695375695	__sentiment__love	@amorphia delegate  I am now eating pate on toast a my wife is editing yesterday's engagement shoot ;)
1694567234	__sentiment__happiness	Came back from Bishopstorford! Went to my Aunt's wedding party by the way. It was fun! I got to see my cousins again after about 3 years
1751466260	__sentiment__neutral	Got moommy somn special for mothers day
1966283596	__sentiment__neutral	Slipped up and caught the flu  feeling like poop!
1752646184	__sentiment__worry	@FLallday Hey Kevin! Yeah, this one's gonna be a toughie for sure - not much sleep. Oh well, only 8 hours to go
1694666968	__sentiment__fun	Rode a jeep home with my mentor. Heard his story being in UP FineArts. Pretty cool.
1695344836	__sentiment__hate	@agent_22 ok so I'm having a complete insomniac moment. It's 6am(almost) and I'm STILL awake. I hate when I can't stop thinking!  mornin!
1694856391	__sentiment__worry	@katie_andhearts Fingers crossed
1753583327	__sentiment__hate	i hate snoring. remind me if my future husband ever snores, we're getting a divorce.
1694475373	__sentiment__worry	At LA Fitness, at work right now.....pretty busy morning
1957314701	__sentiment__worry	i cant sleep
1962170599	__sentiment__hate	hut myself in the face with a hammer earlier by accident  obviously it hurts.
1753293351	__sentiment__surprise	@leona_y time really flies my frd..how's you love-hunting mission going? abt time to bring the sexy &quot;yu yung&quot; jacket out
1753291281	__sentiment__neutral	@talesfromthepit Loved your blog from the MusiCares event, good work
1965441266	__sentiment__hate	Did NOT get paid today.
1965448353	__sentiment__sadness	and now i smell pancakes...or maybe toast... or something delicious. but no one is at my place cooking
1964559988	__sentiment__sadness	@lilxcutiesworld He played the song but didn't send it out as a request
1962563127	__sentiment__sadness	@reemerband Hiyaa! How was Tour? Really disappointed that I couldn't make it   Hope your all Dandy ;) xxxxxxxx
1751036552	__sentiment__happiness	I should have know that &quot;extra hand&quot; comment would cause trouble...  About to upload House Music and Beyond Vol. 3
1751248748	__sentiment__hate	Hot damn, I'm at fucking Disneyland!
1966295767	__sentiment__worry	There are no appointments left for the day so they're trying to work me in. almost an hour for a stuck freaking power button FML
1696136086	__sentiment__neutral	Volunteering at Down Syndrome Indiana on Wednesday
1956996776	__sentiment__sadness	Is miserable  i feel like im gona cry  sux!
1695961274	__sentiment__neutral	@ppatel So Windows LiveWriter's accessible? Guess that answers that.
1696133547	__sentiment__happiness	@spazzyyarn he totally got you! ;) i think it's awesome.
1694166473	__sentiment__neutral	@bronte_saurus So did I... and now you can hear it again and again, if you wish.
1751251791	__sentiment__surprise	@aquabh i'm not sure what stracchino is, but it sounds good.
1753871471	__sentiment__neutral	@DawnMarieH Excellent!  You got a name for him yet? Don't forget to twitpic him.
1965265589	__sentiment__surprise	@TheMrsH I saw an all red Audi on the highway. I sped uo to it hoping it was you. My loss
1960168925	__sentiment__surprise	dev.java.net : the slowest website
1694237085	__sentiment__empty	@sickophantikmnd Exactly! Silent treatment is a great torture method
1965315067	__sentiment__love	LOVE @myfabolouslife LOVE him.  http://bit.ly/chLaV   @ that tease of Your Baby @ the end... boooooo. still luv tho.
1751033542	__sentiment__relief	and we're off  to OT !! exciting game like always
1957586783	__sentiment__worry	@yourmajestyy haaaw..well i get out of class at 10:50..i hope i make it
1751430501	__sentiment__fun	finally get my hands on my laptop!  just ate the biggest burrito de asada EVER  and now im gonna get ready for the party-ooo!
1961517108	__sentiment__neutral	@Thecookieninja if mom gets paid...
1694550289	__sentiment__neutral	enjoyed Country Style Mince with Mash for dinner &amp; is now drowning it in 2006 Nussdorfer Herrenberg (Produced &amp; Bottled in Germany)
1964395168	__sentiment__worry	slightly burnt challah  The proof is in the eatin', though...
1966208666	__sentiment__neutral	might go to bed? No nightmares about bad grades tonight please!  Hmm!
1957082939	__sentiment__neutral	In the Hongkong International Airport. Has to wait for 3-4 hours for our next flight to Cebu.
1751952739	__sentiment__relief	@nickasaur hey nick  how are youu? x
1752259270	__sentiment__happiness	Sturday night live
1753854311	__sentiment__happiness	@dalekwidow I'm hearing lots of good things about the new Trek movie. I'll see if my Dad, &quot;a fellow Treky&quot;, would like to see it
1695053946	__sentiment__love	putting up a half naked dougie poster  i love sugar's ladmag
1964556818	__sentiment__sadness	My brain hurts
1694746701	__sentiment__neutral	may the 4th be with you
1695054254	__sentiment__worry	getting my phone back this week  yeeeewww
1965295324	__sentiment__love	After hearing susan boyle sing she came off as the most beautiful person i'd ever seen. i feel bad for my first impression though
1751286136	__sentiment__surprise	mothers day...love you madre   chels tonight. cant wait for her to see her present!
1694182668	__sentiment__worry	@jdpeterson I say the same about poems. When you are ready to write, &quot;nothing else matters&quot; as a well known song tells us
1751750618	__sentiment__neutral	11:11 make a wish
1957644306	__sentiment__neutral	waaaaay over all tht bitchy ninth grade bullshit (: half yearly exams over &amp; im sickkk
1957030793	__sentiment__neutral	25-man Ulduar is hard...
1961524878	__sentiment__sadness	Been working on my freakin' computer trying to save stuff on a harddrive and it seems I failed miserably.
1962909004	__sentiment__worry	ahh my poor feeeeeet
1753255275	__sentiment__sadness	@dcal44 Been meaning to email you for months. Your pre-reunion party must be coming up soon. Really wish I could be there. &gt;140 char soon
1694401111	__sentiment__neutral	@miarav Wanna come with?  Before we go to Myka's party.
1964232373	__sentiment__neutral	#BGT DCD Seniors were good, but not good enough.
1751286229	__sentiment__neutral	@Eier_Von_Abe  I have no idea!! but all white?? weird!! but not bad
